No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"353","PJXB","Petróleo Brasileiro S.A. - Petrobras","68.25B","5.23","0.52%","78.59B"
"354","PJXC","Petróleo Brasileiro S.A. - Petrobras","68.25B","5.50","0.33%","78.59B"
"355","OM6","O'Reilly Automotive, Inc.","68.09B","80.52","-0.62%","14.88B"
"356","9MD","Meituan","68.02B","11.54","-","43.38B"
"357","ECJ","Ecolab Inc.","67.76B","234.20","0.91%","13.54B"
"358","NNGD","National Grid plc","67.68B","67.50","2.27%","20.03B"
"359","NNGF","National Grid plc","67.68B","13.70","3.79%","20.03B"
"360","9MDA","Meituan","67.48B","21.60","-0.92%","43.38B"
"361","CIT","Cintas Corporation","67.37B","168.10","0.42%","9.31B"
"362","MUV2","Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München","67.11B","525.00","0.19%","62.10B"
"363","MUVB","Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München","67.11B","10.30","-","62.10B"
"364","NTOA","Nintendo Co., Ltd.","66.81B","13.90","2.96%","10.03B"
"365","NTO","Nintendo Co., Ltd.","66.58B","57.68","4.49%","10.03B"
"366","8GC","Glencore plc","66.29B","5.56","-2.35%","196.91B"
"367","8GCA","Glencore plc","66.29B","10.90","-","196.91B"
"368","RGO","Regeneron Pharmaceuticals, Inc.","65.57B","646.00","-1.25%","12.14B"
"369","MOB","Monster Beverage Corporation","65.57B","67.34","1.37%","6.80B"
"370","ILT","Illinois Tool Works Inc.","65.44B","219.10","0.74%","13.54B"
"371","WDC","Western Digital Corporation","65.41B","171.84","6.51%","8.62B"
"372","RDEB","RELX PLC","65.41B","35.92","0.11%","11.12B"
"373","RDED","RELX PLC","65.41B","35.80","-","11.12B"
"374","8GM","General Motors Company","65.33B","69.74","-0.51%","159.75B"
"375","RC8","Royal Caribbean Cruises Ltd.","65.33B","241.65","1.28%","14.86B"
"376","X5Z","ANZ Group Holdings Limited","65.27B","20.40","2.00%","12.26B"
"377","X5Z1","ANZ Group Holdings Limited","65.27B","21.31","3.12%","12.26B"
"378","SQU","Vinci SA","64.63B","116.45","-0.64%","73.73B"
"379","SQUA","Vinci SA","64.63B","29.20","0.69%","73.73B"
"380","DBK","Deutsche Bank Aktiengesellschaft","64.28B","33.45","-0.51%","29.86B"
"381","CGN","The Cigna Group","63.95B","232.20","0.06%","228.48B"
"382","4VK","Aon plc","63.85B","300.80","0.91%","14.51B"
"383","KTF","Mondelez International, Inc.","63.69B","48.92","-0.85%","32.08B"
"384","FDX","FedEx Corporation","63.43B","263.95","-0.58%","77.70B"
"385","WMB","The Williams Companies, Inc.","63.42B","51.60","0.76%","9.87B"
"386","931","Sea Limited","63.24B","110.50","-1.78%","17.93B"
"387","7NF","Nongfu Spring Co., Ltd.","63.18B","5.20","-","5.51B"
"388","D7N","CMOC Group Limited","61.66B","2.426","0.33%","24.39B"
"389","MH6","Tokio Marine Holdings, Inc.","61.62B","32.03","-0.87%","46.44B"
"390","IOY","Infosys Limited","61.52B","15.45","2.32%","16.90B"
"391","OCBA","Oversea-Chinese Banking Corporation Limited","61.38B","13.54","-2.17%","9.07B"
"392","BZ4","TE Connectivity plc","61.31B","208.00","1.96%","14.76B"
"393","CRC","Canadian Natural Resources Limited","61.27B","29.05","2.00%","23.63B"
"394","5Q5","Snowflake Inc.","61.24B","177.22","-0.81%","3.80B"
"395","HK2","Hong Kong Exchanges and Clearing Limited","61.21B","46.80","-","3.06B"
"396","HK2C","Hong Kong Exchanges and Clearing Limited","61.21B","48.04","0.19%","3.06B"
"397","OCBB","Oversea-Chinese Banking Corporation Limited","61.17B","26.00","-","9.07B"
"398","J5A","Warner Bros. Discovery, Inc.","60.85B","24.42","-0.31%","32.27B"
"399","HI91","Hilton Worldwide Holdings Inc.","60.44B","259.00","0.94%","4.15B"
"400","847","Seagate Technology Holdings plc","60.12B","267.20","-1.78%","8.14B"
"401","SCL","SLB N.V.","59.93B","40.40","0.62%","30.04B"
"402","VOL1","AB Volvo (publ)","59.93B","29.00","1.40%","44.66B"
"403","VOL3","AB Volvo (publ)","59.93B","28.88","0.91%","44.66B"
"404","VOL4","AB Volvo (publ)","59.93B","27.80","3.73%","44.66B"
"405","TYIA","Johnson Controls International plc","59.46B","94.87","-0.34%","20.11B"
"406","ABG","Cencora, Inc.","59.38B","297.90","1.38%","273.87B"
"407","RYSD","NatWest Group plc","58.87B","7.41","1.09%","17.80B"
"408","9MW","Marvell Technology, Inc.","58.72B","71.20","-1.12%","6.76B"
"409","CPA","Colgate-Palmolive Company","58.56B","72.55","-","17.13B"
"410","CXR","CSX Corporation","58.22B","30.16","1.02%","12.04B"
"411","GZF","Engie SA","57.98B","23.71","-0.13%","74.35B"
"412","GZFB","Engie SA","57.98B","23.40","0.86%","74.35B"
"413","SEH","Shin-Etsu Chemical Co., Ltd.","57.94B","30.20","1.96%","14.85B"
"414","04Q","Nordea Bank Abp","57.66B","16.96","1.71%","11.65B"
"415","QAA","Quanta Services, Inc.","57.50B","383.30","0.71%","23.18B"
"416","NVAW","Delta Electronics (Thailand) Public Company Limited","57.10B","4.200","0.96%","4.78B"
"417","49V","Vertiv Holdings Co","56.83B","149.94","3.22%","8.26B"
"418","DAI","Mercedes-Benz Group AG","56.73B","15.10","-0.66%","136.97B"
"419","DAII","Mercedes-Benz Group AG","56.73B","14.80","-0.67%","136.97B"
"420","MBG","Mercedes-Benz Group AG","56.73B","58.84","-0.59%","136.97B"
"421","GAH","Arthur J. Gallagher & Co.","56.66B","225.90","2.54%","10.29B"
"422","MTLA","Motorola Solutions, Inc.","56.59B","339.80","1.58%","9.67B"
"423","MIE1","Mitsubishi Electric Corporation","56.50B","28.18","3.91%","32.31B"
"424","3AG1","SoftBank Corp.","56.32B","1.152","0.13%","39.12B"
"425","RPU","Republic Services, Inc.","56.21B","180.40","0.28%","14.06B"
"426","X88","Canadian Pacific Kansas City Limited","56.20B","62.00","-","9.20B"
"427","NFS","Norfolk Southern Corporation","56.20B","244.00","-0.81%","10.42B"
"428","DS81","DSV A/S","56.18B","231.70","0.78%","29.34B"
"429","JAT","Japan Tobacco Inc.","56.17B","31.58","0.93%","19.91B"
"430","CV0","Carvana Co.","56.15B","401.30","0.85%","15.57B"
"431","MRK","Merck KGaA","56.04B","129.70","0.86%","21.27B"
"432","MRKC","Merck KGaA","56.04B","26.20","3.15%","21.27B"
"433","JATA","Japan Tobacco Inc.","55.98B","15.20","-","19.91B"
"434","1QZ","Coinbase Global, Inc.","55.58B","204.70","-6.68%","6.28B"
"435","8CF","Cloudflare, Inc.","55.56B","1.280","-","1.72B"
"436","BMW3","Bayerische Motoren Werke Aktiengesellschaft","55.47B","89.70","0.22%","136.42B"
"437","BBK","Truist Financial Corporation","55.41B","42.88","-1.16%","15.58B"
"438","PAE","PACCAR Inc","55.16B","102.38","-0.12%","25.17B"
"439","DIP","KDDI Corporation","55.07B","14.55","0.14%","34.70B"
"440","AEP","American Electric Power Company, Inc.","54.93B","102.50","0.49%","18.12B"
"441","HRS","L3Harris Technologies, Inc.","54.85B","290.30","-2.35%","18.51B"
"442","BMW","Bayerische Motoren Werke Aktiengesellschaft","54.63B","88.50","-1.49%","136.42B"
"443","WF3","Wesfarmers Limited","54.60B","47.12","-0.20%","25.51B"
"444","IFXA","Infineon Technologies AG","54.58B","40.60","-1.46%","14.66B"
"445","MLU","Manulife Financial Corporation","54.36B","31.31","-1.26%","19.53B"
"446","2FE","Ferrari N.V.","54.31B","305.00","0.66%","7.08B"
"447","IFX","Infineon Technologies AG","54.16B","41.50","0.19%","14.66B"
"448","DHL","Deutsche Post AG","54.07B","48.00","0.08%","84.05B"
"449","DPW","Deutsche Post AG","54.07B","8.35","0.60%","84.05B"
"450","DPWA","Deutsche Post AG","54.07B","47.80","0.63%","84.05B"
"451","CVLB","Vale S.A.","54.00B","12.10","1.68%","34.12B"
"452","CVLC","Vale S.A.","54.00B","12.89","-0.09%","34.12B"
"453","RSO","Ross Stores, Inc.","53.99B","166.54","1.51%","19.10B"
"454","SGE","Société Générale Société anonyme","53.53B","70.34","-0.87%","25.74B"
"455","SGE1","Société Générale Société anonyme","53.53B","14.00","-","25.74B"
"456","XCA","Crédit Agricole S.A.","53.34B","17.71","0.11%","26.26B"
"457","LS4C","London Stock Exchange Group plc","53.22B","106.00","1.92%","10.66B"
"458","ASG","Assicurazioni Generali S.p.A.","53.04B","34.88","0.69%","56.79B"
"459","ASG0","Assicurazioni Generali S.p.A.","53.04B","17.30","1.17%","56.79B"
"460","SII","Wheaton Precious Metals Corp.","53.00B","116.10","2.38%","1.56B"
"461","DNQ","Equinor ASA","52.66B","21.66","2.70%","91.25B"
"462","DNQA","Equinor ASA","52.66B","21.20","1.92%","91.25B"
"463","CY2","Canadian National Railway Company","52.65B","85.20","-0.14%","10.52B"
"464","0V6","Vistra Corp.","52.59B","159.55","2.54%","14.65B"
"465","2KD","Kinder Morgan, Inc.","52.53B","23.37","-0.87%","13.99B"
"466","CSF","Thales S.A.","52.39B","261.80","2.71%","21.35B"
"467","SHL","Siemens Healthineers AG","52.22B","47.00","-0.36%","23.38B"
"468","SHL1","Siemens Healthineers AG","52.22B","23.00","-","23.38B"
"469","PA9","The Travelers Companies, Inc.","52.14B","233.50","0.86%","41.25B"
"470","VNX","NXP Semiconductors N.V.","51.73B","206.00","0.49%","10.30B"
"471","VOW","Volkswagen AG","51.63B","103.40","0.19%","326.05B"
"472","VOW3","Volkswagen AG","51.63B","102.35","-1.73%","326.05B"
"473","VOWA","Volkswagen AG","51.63B","10.20","2.00%","326.05B"
"474","SE4","Sempra","51.48B","74.74","0.43%","11.69B"
"475","BOX","Becton, Dickinson and Company","51.13B","171.60","-1.41%","18.61B"
"476","SQI","Simon Property Group, Inc.","51.08B","158.30","0.89%","5.25B"
"477","AP3","Air Products and Chemicals, Inc.","51.00B","225.00","-0.18%","10.26B"
"478","SM3","Suncor Energy Inc.","50.90B","41.10","-0.10%","30.23B"
"479","BZG","PT Bank Central Asia Tbk","50.79B","10.00","7.53%","5.64B"
"480","BZG2","PT Bank Central Asia Tbk","50.79B","0.428","5.42%","5.64B"
"481","UR3","United Rentals, Inc.","50.79B","784.80","-2.07%","13.62B"
"482","CI9","CITIC Securities Company Limited","50.53B","2.960","-1.99%","9.11B"
"483","EO5","EOG Resources, Inc.","50.49B","91.54","-0.87%","19.31B"
"484","LTO","Larsen & Toubro Limited","50.39B","37.40","3.31%","26.43B"
"485","D7C","China CITIC Bank Corporation Limited","50.03B","0.755","-1.31%","25.87B"
"486","ENI","Eni S.p.A.","49.87B","16.45","-0.52%","86.56B"
"487","ENI1","Eni S.p.A.","49.87B","33.00","0.61%","86.56B"
"488","4GNB","Wal-Mart de México, S.A.B. de C.V.","49.57B","2.740","0.74%","46.58B"
"489","SIT","Singapore Telecommunications Limited","49.51B","29.80","-0.67%","9.29B"
"490","SIT4","Singapore Telecommunications Limited","49.51B","2.951","-4.38%","9.29B"
"491","AFL","Aflac Incorporated","49.49B","94.36","-0.23%","15.09B"
"492","AZ5","AutoZone, Inc.","49.46B","3,024.00","0.73%","16.77B"
"493","5JP0","JAPAN POST BANK Co., Ltd.","49.45B","11.60","-","9.72B"
"494","NAQ","Nasdaq, Inc.","49.35B","86.25","0.67%","6.96B"
"495","UNC","UCB SA","49.30B","257.80","1.38%","6.85B"
"496","UNC0","UCB SA","49.30B","129.00","-0.77%","6.85B"
"497","5JP","JAPAN POST BANK Co., Ltd.","49.18B","13.40","0.75%","9.72B"
"498","75C","China Pacific Insurance (Group) Co., Ltd.","49.18B","4.120","-1.90%","40.21B"
"499","75CB","China Pacific Insurance (Group) Co., Ltd.","49.18B","26.40","-1.49%","40.21B"
"500","BSN","Danone S.A.","48.99B","76.52","0.08%","27.36B"
"501","BSND","Danone S.A.","48.99B","14.90","-1.33%","27.36B"
"502","IX1","IDEXX Laboratories, Inc.","48.98B","611.20","0.23%","3.55B"
"503","CSJ","CSL Limited","48.91B","100.02","0.58%","13.25B"
"504","CSJA","CSL Limited","48.91B","48.40","-1.22%","13.25B"
"505","FO8","Fortinet, Inc.","48.89B","64.96","-1.71%","5.59B"
"506","R66","Phillips 66","48.59B","120.54","-0.55%","112.46B"
"507","V1L","Valero Energy Corporation","48.50B","159.22","-3.10%","99.34B"
"508","STD","Standard Chartered PLC","48.17B","20.60","0.98%","17.18B"
"509","STD0","Standard Chartered PLC","48.16B","40.60","1.00%","17.18B"
"510","RY6","Realty Income Corporation","48.11B","52.05","0.77%","4.79B"
"511","TOC","Thomson Reuters Corporation","48.04B","108.25","-1.73%","6.29B"
"512","AUD","Autodesk, Inc.","47.80B","231.70","-2.30%","5.97B"
"513","3RB","Reckitt Benckiser Group plc","47.64B","70.96","-0.34%","16.31B"
"514","3RBB","Reckitt Benckiser Group plc","47.64B","14.10","0.71%","16.31B"
"515","ZOE","Zoetis Inc.","47.56B","107.82","0.13%","8.01B"
"516","FQI","Digital Realty Trust, Inc.","47.51B","139.34","1.69%","4.98B"
"517","FMC1","Ford Motor Company","47.40B","11.78","-0.03%","161.59B"
"518","PIR","The People's Insurance Company (Group) of China Limited","47.33B","0.735","-2.00%","75.17B"
"519","BOF","BOC Hong Kong (Holdings) Limited","47.19B","4.399","-2.59%","7.55B"
"520","HYB","HOYA Corporation","47.11B","141.20","6.05%","5.14B"
"521","TRS","TC Energy Corporation","46.80B","46.97","-1.34%","8.96B"
"522","KDB","KBC Group NV","46.65B","116.60","1.39%","11.58B"
"523","MPN","Marathon Petroleum Corporation","45.98B","152.28","3.72%","113.85B"
"524","C9F","Chipotle Mexican Grill, Inc.","45.97B","33.88","0.40%","10.05B"
"525","MARA","Marubeni Corporation","45.92B","28.30","1.05%","46.66B"
"526","MIGA","Strategy Inc","45.83B","152.50","-0.97%","404.79M"
"527","2PP","PayPal Holdings, Inc.","45.73B","48.96","-0.80%","28.01B"
"528","HLB","Holcim AG","45.72B","16.60","-2.35%","28.08B"
"529","HLBN","Holcim AG","45.72B","85.02","1.05%","28.08B"
"530","L8G","Loblaw Companies Limited","45.39B","37.60","-0.53%","38.55B"
"531","EOAA","E.ON SE","44.96B","17.20","3.61%","83.00B"
"532","EOAN","E.ON SE","44.96B","17.29","0.52%","83.00B"
"533","XGR","Compass Group PLC","44.74B","27.00","-0.55%","39.27B"
"534","XGR2","Compass Group PLC","44.74B","26.37","-0.68%","39.27B"
"535","4M4","Macquarie Group Limited","44.63B","118.10","-0.87%","10.03B"
"536","1N8","Adyen N.V.","44.54B","1,382.40","0.55%","2.19B"
"537","1N8U","Adyen N.V.","44.54B","13.50","-4.26%","2.19B"
"538","DOD","Dominion Energy, Inc.","44.38B","49.53","1.72%","13.48B"
"539","PUP","Public Storage","44.29B","244.30","3.52%","4.09B"
"540","B1C","Baidu, Inc.","44.24B","127.80","-0.47%","15.62B"
"541","B1CB","Baidu, Inc.","44.24B","15.96","-0.73%","15.62B"
"542","MWZ","MetLife, Inc.","44.21B","67.24","2.06%","61.31B"
"543","68V","Baker Hughes Company","44.20B","43.70","0.46%","23.62B"
"544","NNW","Naspers Limited","44.12B","57.50","-1.71%","6.69B"
"545","NNWN","Naspers Limited","44.12B","11.30","-","6.69B"
"546","ALS","The Allstate Corporation","44.06B","180.25","-0.74%","56.97B"
"547","ERT","Electronic Arts Inc.","43.86B","175.34","0.89%","6.21B"
"548","TKD","Takeda Pharmaceutical Company Limited","43.69B","27.41","-1.23%","25.44B"
"549","CLH","Cardinal Health, Inc.","43.69B","183.20","0.19%","199.70B"
"550","W7D","Workday, Inc.","43.66B","179.92","2.75%","8.00B"
"551","FUJ1","Fujitsu Limited","43.65B","23.52","1.38%","19.70B"
"552","FUJA","Fujitsu Limited","43.65B","24.60","-2.38%","19.70B"
"553","TCS","Axon Enterprise, Inc.","43.60B","540.60","-2.07%","2.18B"
"554","TKDA","Takeda Pharmaceutical Company Limited","43.56B","13.20","-","25.44B"
"555","GWW","W.W. Grainger, Inc.","43.55B","908.00","0.96%","15.13B"
"556","DYH","Target Corporation","43.35B","94.36","1.77%","91.24B"
"557","RF6","CBRE Group, Inc.","43.14B","142.00","1.43%","33.52B"
"558","FAS","Fastenal Company","43.05B","36.33","1.94%","6.82B"
"559","GUI","Diageo plc","43.05B","19.50","0.26%","17.24B"
"560","GUIA","Diageo plc","43.05B","74.00","3.50%","17.24B"
"561","NEC1","NEC Corporation","42.90B","31.76","0.70%","20.19B"
"562","HT3","AngloGold Ashanti plc","42.86B","84.80","1.95%","7.31B"
"563","1AE","argenx SE","42.66B","691.00","-2.26%","3.14B"
"564","AK1","AMETEK, Inc.","42.64B","178.08","-0.21%","6.11B"
"565","LO3","Lonza Group AG","42.52B","604.40","-0.53%","7.59B"
"566","LO3A","Lonza Group AG","42.52B","59.50","-","7.59B"
"567","1AEA","argenx SE","42.45B","675.00","2.27%","3.14B"
"568","CJ6","Cameco Corporation","42.34B","101.14","4.44%","2.12B"
"569","EWL","Edwards Lifesciences Corporation","42.23B","71.37","-0.52%","5.01B"
"570","CJA1","Alimentation Couche-Tard Inc.","42.09B","45.40","0.04%","62.27B"
"571","UH3","Ferguson Enterprises Inc.","42.09B","214.00","1.90%","27.01B"
"572","153A","Guotai Haitong Securities Co., Ltd.","42.03B","1.880","-","7.60B"
"573","8ZQ","Ferrovial SE","41.95B","56.90","1.39%","9.35B"
"574","GOBU","Compagnie de Saint-Gobain S.A.","41.90B","17.20","2.38%","46.96B"
"575","6RJ0","Rocket Lab Corporation","41.76B","85.00","6.25%","472.63M"
"576","FG1","Antofagasta plc","41.68B","42.21","1.71%","6.35B"
"577","NQG","Monolithic Power Systems, Inc.","41.66B","840.00","0.48%","2.27B"
"578","GOB","Compagnie de Saint-Gobain S.A.","41.38B","84.60","0.07%","46.96B"
"579","BAYA","Bayer Aktiengesellschaft","41.36B","10.70","1.90%","45.87B"
"580","BAYN","Bayer Aktiengesellschaft","41.36B","41.91","0.13%","45.87B"
"581","NGL0","Anglo American plc","41.32B","37.50","1.08%","22.70B"
"582","IMP","Imperial Oil Limited","41.25B","82.58","-2.46%","29.60B"
"583","HEI","Heidelberg Materials AG","41.14B","230.00","0.09%","21.65B"
"584","NBC","National Bank of Canada","41.04B","105.20","-0.99%","7.88B"
"585","2X0","Corteva, Inc.","41.04B","57.94","0.40%","14.89B"
"586","SUMA","Sumitomo Corporation","40.91B","33.72","-2.99%","42.10B"
"587","SUMB","Sumitomo Corporation","40.91B","32.80","3.14%","42.10B"
"588","BAS","BASF SE","40.91B","44.50","-3.49%","64.30B"
"589","BASA","BASF SE","40.91B","11.40","-","64.30B"
"590","EBO","Erste Group Bank AG","40.89B","103.10","-1.34%","10.96B"
"591","EBOR","Erste Group Bank AG","40.89B","52.00","-","10.96B"
"592","DUL","Alnylam Pharmaceuticals, Inc.","40.88B","313.80","-1.26%","2.74B"
"593","RWL","Rockwell Automation, Inc.","40.79B","362.40","2.00%","7.11B"
"594","A4S","Ameriprise Financial, Inc.","40.66B","436.70","0.11%","15.78B"
"595","UOB0","United Overseas Bank Limited","40.59B","47.40","0.42%","7.81B"
"596","FVJ","Fortescue Ltd","40.55B","12.94","0.75%","13.23B"
"597","FVJA","Fortescue Ltd","40.55B","25.80","0.78%","13.23B"
"598","HO2","D.R. Horton, Inc.","40.50B","135.18","8.30%","29.19B"
"599","SR9","Swiss Re AG","40.47B","137.00","0.22%","36.97B"
"600","SR9A","Swiss Re AG","40.47B","33.40","1.83%","36.97B"
"601","4PN","Carrier Global Corporation","40.30B","47.93","0.48%","18.80B"
"602","UOB","United Overseas Bank Limited","40.21B","24.50","0.04%","7.81B"
"603","0VD","Universal Music Group N.V.","40.13B","21.77","-2.20%","12.19B"
"604","0VD0","Universal Music Group N.V.","40.13B","11.00","1.85%","12.19B"
"605","3FO","Franco-Nevada Corporation","39.93B","202.40","4.36%","1.31B"
"606","OYC","Delta Air Lines, Inc.","39.86B","58.43","-1.02%","53.97B"
"607","6EQ","EQT AB (publ)","39.82B","34.18","4.40%","2.69B"
"608","ONK","ONEOK, Inc.","39.76B","63.23","-2.78%","26.90B"
"609","PJC","PICC Property and Casualty Company Limited","39.66B","1.780","-0.56%","63.19B"
"610","FTE","Orange S.A.","39.27B","14.80","1.54%","40.27B"
"611","TKE","Take-Two Interactive Software, Inc.","38.89B","209.65","0.31%","5.30B"
"612","FTE1","Orange S.A.","38.84B","14.40","0.70%","40.27B"
"613","63DA","Deutsche Börse AG","38.84B","20.80","-1.89%","7.30B"
"614","CPF","CITIC Limited","38.75B","1.307","0.27%","115.41B"
"615","MOM","Mahindra & Mahindra Limited","38.72B","35.00","0.58%","17.06B"
"616","CPF0","CITIC Limited","38.72B","6.45","0.78%","115.41B"
"617","DB1","Deutsche Börse AG","38.69B","211.70","0.19%","7.30B"
"618","3HM","MSCI Inc.","38.66B","492.10","-1.05%","2.60B"
"619","H0Q","China Hongqiao Group Limited","38.58B","3.888","-3.02%","19.45B"
"620","EDG","Gold Fields Limited","38.57B","42.20","4.46%","5.58B"
"621","EDGA","Gold Fields Limited","38.57B","43.30","1.17%","5.58B"
"622","TGR","Yum! Brands, Inc.","38.52B","137.00","1.94%","6.87B"
"623","SVK","Sandvik AB (publ)","38.48B","30.40","0.66%","10.89B"
"624","SVKB","Sandvik AB (publ)","38.48B","30.53","-0.07%","10.89B"
"625","WX8","WuXi AppTec Co., Ltd.","38.46B","12.90","-2.27%","5.25B"
"626","P911","Dr. Ing. h.c. F. Porsche AG","38.45B","42.71","-2.31%","38.38B"
"627","PEO","Exelon Corporation","38.42B","37.87","1.42%","20.73B"
"628","ROP","Roper Technologies, Inc.","38.41B","369.70","0.68%","6.58B"
"629","NRN","Xcel Energy Inc.","38.40B","63.83","1.40%","12.13B"
"630","W9C","Constellation Software Inc.","38.39B","1,802.00","-1.74%","9.50B"
"631","CBK","Commerzbank AG","38.39B","35.12","0.37%","11.32B"
