No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"232","601456","Guolian Minsheng Securities Co., Ltd.","52.56B","9.63","-0.93%","6.88B"
"233","600515","Hainan Airport Infrastructure Co., Ltd","52.56B","4.600","0.88%","4.56B"
"234","688009","China Railway Signal & Communication Corporation Limited","52.21B","5.35","-0.74%","33.41B"
"235","600143","Kingfa Sci. & Tech. Co., Ltd.","52.13B","20.26","2.90%","69.67B"
"236","601136","Capital Securities Corporation Limited","52.02B","19.03","0.48%","2.57B"
"237","688172","Beijing YanDong MicroElectronic Co., Ltd.","52.01B","36.50","9.87%","1.88B"
"238","601777","Chongqing Afari Technology Co., Ltd.","51.99B","11.50","1.14%","9.17B"
"239","600711","Chengtun Mining Group Co., Ltd.","51.89B","16.79","-3.45%","29.79B"
"240","601298","Qingdao Port International Co., Ltd.","51.85B","8.30","-0.24%","19.20B"
"241","600918","Zhongtai Securities Co., Ltd.","51.79B","6.54","-0.76%","12.29B"
"242","601611","China Nuclear Engineering Corporation Limited","51.78B","17.18","-1.66%","108.55B"
"243","600460","Hangzhou Silan Microelectronics Co.,Ltd","51.04B","30.67","4.14%","12.77B"
"244","688019","Anji Microelectronics Technology (Shanghai) Co., Ltd.","51.00B","302.58","7.22%","2.33B"
"245","603179","Jiangsu Xinquan Automotive Trim Co.,Ltd.","50.90B","99.77","10.00%","15.07B"
"246","688234","SICC Co., Ltd.","50.88B","111.19","20.00%","1.60B"
"247","688777","Supcon Technology Co.,Ltd","50.58B","64.32","-3.71%","8.46B"
"248","688629","Sichuan Huafeng Technology Co., LTD.","49.71B","107.83","-1.32%","2.00B"
"249","601058","Sailun Group Co., Ltd.","49.70B","15.76","2.21%","35.76B"
"250","601878","Zheshang Securities Co., Ltd.","49.48B","10.91","-0.73%","18.48B"
"251","600061","SDIC Capital Co.,Ltd","48.72B","7.62","-1.04%","12.51B"
"252","603516","Beijing Tricolor Technology Co., Ltd","48.71B","239.65","-2.58%","362.02M"
"253","603486","Ecovacs Robotics Co., Ltd.","48.54B","83.85","2.13%","19.19B"
"254","600745","Wingtech Technology Co.,Ltd","48.18B","39.41","1.52%","50.21B"
"255","600885","Hongfa Technology Co., Ltd.","48.18B","31.13","2.00%","16.15B"
"256","603049","Zhongce Rubber Group Co., Ltd.","48.11B","55.01","1.23%","43.64B"
"257","601117","China National Chemical Engineering Co., Ltd","47.82B","7.83","-0.38%","187.54B"
"258","600699","Ningbo Joyson Electronic Corp.","47.65B","30.98","3.79%","60.57B"
"259","688778","XTC New Energy Materials(Xiamen) Co.,Ltd.","47.52B","94.37","1.07%","16.29B"
"260","603979","JCHX Mining Management Co.,Ltd.","47.47B","76.10","-1.41%","12.90B"
"261","600733","BAIC BluePark New Energy Technology Co., Ltd.","47.32B","8.49","1.19%","20.08B"
"262","600350","Shandong Hi-speed Company Limited","47.28B","9.78","1.98%","25.43B"
"263","688002","Raytron Technology Co.,Ltd.","47.28B","104.60","0.11%","5.25B"
"264","600839","Sichuan Changhong Electric Co.,Ltd.","47.09B","10.20","-4.67%","108.28B"
"265","688188","Shanghai BOCHU Electronic Technology Corporation Limited.","46.17B","160.11","0.21%","2.05B"
"266","600536","China National Software & Service Company Limited","45.91B","49.33","-1.50%","5.48B"
"267","688615","Intsig Information Co., Ltd.","45.61B","325.80","-1.63%","1.69B"
"268","688578","Shanghai Allist Pharmaceuticals Co., Ltd.","45.33B","100.74","0.96%","4.76B"
"269","600497","Yunnan Chihong Zinc & Germanium Co., Ltd.","45.21B","8.97","-0.66%","21.33B"
"270","688411","Beijing HyperStrong Technology Co., Ltd.","45.16B","250.74","-2.09%","10.98B"
